Source,Target
95245544,87769556
95245544,47679935
95245544,94553671
95245544,75286621
95245544,97300502
95245544,12307878
95245544,80666118
95245544,74586817
95245544,93854893
95245544,92015800
95245544,86066372
95245544,38342335
95245544,45002991
95245544,45819647
95245544,2857636
95245544,30674956
95245544,50588353
95245544,34755994
95503687,40164421
95503687,38814750
95503687,64756282
95503687,10805153
95503687,11110587
95503687,35726888
95503687,57916305
95503687,58577036
95503687,73594093
95503687,83301414
95503687,98645731
95503687,25789292
95503687,56894757
95503687,70226289
95503687,13758665
95503687,19673561
95503687,40252269
95503687,83289866
95503687,87769556
95503687,47679935
95503687,94553671
95503687,97300502
95503687,12307878
95503687,80666118
95503687,74586817
95503687,93854893
95503687,92015800
95503687,38342335
95503687,45002991
95503687,2857636
95503687,30674956
95503687,34755994
40164421,38814750
40164421,64756282
40164421,97268402
40164421,10805153
40164421,11110587
40164421,35726888
40164421,57916305
40164421,58577036
40164421,73594093
40164421,74063034
40164421,83301414
40164421,98645731
40164421,25789292
40164421,56894757
40164421,70226289
40164421,13758665
40164421,19673561
40164421,40252269
40164421,83289866
40164421,87769556
40164421,47679935
40164421,94553671
40164421,75286621
40164421,97300502
40164421,12307878
40164421,80666118
40164421,74586817
40164421,93854893
40164421,92015800
40164421,86066372
40164421,38342335
40164421,45002991
40164421,45819647
40164421,2857636
40164421,30674956
40164421,50588353
40164421,34755994
38814750,11110587
38814750,98645731
38814750,25789292
38814750,13758665
38814750,40252269
38814750,87769556
38814750,80666118
38814750,92015800
38814750,45002991
38814750,30674956
64756282,11110587
64756282,35726888
64756282,74063034
64756282,98645731
64756282,25789292
64756282,13758665
64756282,40252269
64756282,87769556
64756282,47679935
64756282,75286621
64756282,97300502
64756282,12307878
64756282,80666118
64756282,93854893
64756282,92015800
64756282,38342335
64756282,45002991
64756282,2857636
64756282,30674956
64756282,34755994
97268402,11110587
97268402,98645731
97268402,13758665
97268402,40252269
97268402,87769556
97268402,80666118
97268402,93854893
97268402,92015800
97268402,45002991
97268402,30674956
10805153,11110587
10805153,35726888
10805153,74063034
10805153,98645731
10805153,25789292
10805153,13758665
10805153,40252269
10805153,87769556
10805153,47679935
10805153,75286621
10805153,97300502
10805153,12307878
10805153,80666118
10805153,93854893
10805153,92015800
10805153,38342335
10805153,45002991
10805153,2857636
10805153,30674956
10805153,34755994
11110587,35726888
11110587,57916305
11110587,58577036
11110587,73594093
11110587,74063034
11110587,83301414
11110587,98645731
11110587,25789292
11110587,56894757
11110587,70226289
11110587,13758665
11110587,19673561
11110587,40252269
11110587,83289866
11110587,87769556
11110587,47679935
11110587,94553671
11110587,75286621
11110587,97300502
11110587,12307878
11110587,80666118
11110587,74586817
11110587,93854893
11110587,92015800
11110587,86066372
11110587,38342335
11110587,45002991
11110587,45819647
11110587,2857636
11110587,30674956
11110587,50588353
11110587,34755994
35726888,57916305
35726888,74063034
35726888,83301414
35726888,98645731
35726888,25789292
35726888,56894757
35726888,70226289
35726888,13758665
35726888,19673561
35726888,40252269
35726888,83289866
35726888,87769556
35726888,47679935
35726888,94553671
35726888,75286621
35726888,97300502
35726888,12307878
35726888,80666118
35726888,92015800
35726888,45002991
35726888,30674956
35726888,34755994
57916305,74063034
57916305,98645731
57916305,25789292
57916305,13758665
57916305,40252269
57916305,87769556
57916305,47679935
57916305,75286621
57916305,97300502
57916305,12307878
57916305,80666118
57916305,93854893
57916305,92015800
57916305,38342335
57916305,45002991
57916305,2857636
57916305,30674956
57916305,34755994
58577036,74063034
58577036,98645731
58577036,25789292
58577036,13758665
58577036,40252269
58577036,87769556
58577036,47679935
58577036,75286621
58577036,97300502
58577036,12307878
58577036,80666118
58577036,92015800
58577036,45002991
58577036,30674956
58577036,34755994
73594093,74063034
73594093,98645731
73594093,25789292
73594093,13758665
73594093,40252269
73594093,87769556
73594093,47679935
73594093,75286621
73594093,97300502
73594093,12307878
73594093,80666118
73594093,93854893
73594093,92015800
73594093,38342335
73594093,45002991
73594093,30674956
73594093,34755994
74063034,83301414
74063034,98645731
74063034,25789292
74063034,56894757
74063034,70226289
74063034,13758665
74063034,19673561
74063034,40252269
74063034,83289866
74063034,87769556
74063034,94553671
74063034,80666118
74063034,93854893
74063034,92015800
74063034,38342335
74063034,45002991
74063034,30674956
83301414,98645731
83301414,25789292
83301414,13758665
83301414,40252269
83301414,87769556
83301414,47679935
83301414,75286621
83301414,97300502
83301414,12307878
83301414,80666118
83301414,93854893
83301414,92015800
83301414,38342335
83301414,45002991
83301414,2857636
83301414,30674956
83301414,34755994
98645731,25789292
98645731,56894757
98645731,70226289
98645731,13758665
98645731,19673561
98645731,40252269
98645731,83289866
98645731,87769556
98645731,47679935
98645731,94553671
98645731,75286621
98645731,97300502
98645731,12307878
98645731,80666118
98645731,93854893
98645731,92015800
98645731,86066372
98645731,38342335
98645731,45002991
98645731,45819647
98645731,30674956
98645731,50588353
98645731,34755994
25789292,56894757
25789292,70226289
25789292,13758665
25789292,19673561
25789292,40252269
25789292,83289866
25789292,87769556
25789292,47679935
25789292,94553671
25789292,97300502
25789292,12307878
25789292,80666118
25789292,93854893
25789292,92015800
25789292,45002991
25789292,30674956
25789292,34755994
56894757,13758665
56894757,40252269
56894757,87769556
56894757,47679935
56894757,75286621
56894757,97300502
56894757,12307878
56894757,80666118
56894757,93854893
56894757,92015800
56894757,38342335
56894757,45002991
56894757,2857636
56894757,30674956
56894757,34755994
70226289,13758665
70226289,40252269
70226289,87769556
70226289,47679935
70226289,75286621
70226289,97300502
70226289,12307878
70226289,80666118
70226289,93854893
70226289,92015800
70226289,38342335
70226289,45002991
70226289,2857636
70226289,30674956
70226289,34755994
13758665,19673561
13758665,40252269
13758665,83289866
13758665,87769556
13758665,47679935
13758665,94553671
13758665,75286621
13758665,97300502
13758665,12307878
13758665,80666118
13758665,74586817
13758665,93854893
13758665,92015800
13758665,86066372
13758665,38342335
13758665,45002991
13758665,45819647
13758665,2857636
13758665,30674956
13758665,50588353
13758665,34755994
19673561,40252269
19673561,87769556
19673561,47679935
19673561,75286621
19673561,97300502
19673561,12307878
19673561,80666118
19673561,93854893
19673561,92015800
19673561,38342335
19673561,45002991
19673561,2857636
19673561,30674956
19673561,34755994
40252269,83289866
40252269,47679935
40252269,94553671
40252269,75286621
40252269,97300502
40252269,12307878
40252269,80666118
40252269,74586817
40252269,93854893
40252269,92015800
40252269,38342335
40252269,45002991
40252269,2857636
40252269,30674956
40252269,50588353
83289866,87769556
83289866,47679935
83289866,75286621
83289866,97300502
83289866,12307878
83289866,80666118
83289866,93854893
83289866,92015800
83289866,38342335
83289866,45002991
83289866,2857636
83289866,30674956
83289866,34755994
87769556,47679935
87769556,94553671
87769556,75286621
87769556,97300502
87769556,12307878
87769556,80666118
87769556,74586817
87769556,93854893
87769556,92015800
87769556,38342335
87769556,45002991
87769556,2857636
87769556,30674956
87769556,50588353
47679935,94553671
47679935,80666118
47679935,93854893
47679935,92015800
47679935,38342335
47679935,45002991
47679935,45819647
47679935,30674956
47679935,50588353
94553671,75286621
94553671,97300502
94553671,12307878
94553671,80666118
94553671,93854893
94553671,92015800
94553671,38342335
94553671,45002991
94553671,2857636
94553671,30674956
94553671,34755994
75286621,80666118
75286621,93854893
75286621,92015800
75286621,38342335
75286621,45002991
75286621,30674956
97300502,80666118
97300502,93854893
97300502,92015800
97300502,86066372
97300502,38342335
97300502,45002991
97300502,45819647
97300502,30674956
97300502,50588353
12307878,80666118
12307878,74586817
12307878,93854893
12307878,92015800
12307878,38342335
12307878,45002991
12307878,45819647
12307878,2857636
12307878,30674956
12307878,50588353
80666118,74586817
80666118,93854893
80666118,92015800
80666118,86066372
80666118,38342335
80666118,45002991
80666118,45819647
80666118,2857636
80666118,30674956
80666118,50588353
80666118,34755994
74586817,92015800
74586817,45002991
74586817,30674956
93854893,92015800
93854893,45002991
93854893,45819647
93854893,30674956
93854893,34755994
92015800,86066372
92015800,38342335
92015800,45002991
92015800,45819647
92015800,2857636
92015800,30674956
92015800,50588353
92015800,34755994
86066372,45002991
86066372,30674956
38342335,45002991
38342335,30674956
45002991,45819647
45002991,2857636
45002991,30674956
45002991,50588353
45002991,34755994
45819647,30674956
2857636,30674956
30674956,50588353
30674956,34755994
36687247,11234702
36687247,293542
36687247,66733743
36687247,64898834
36687247,1315120
36687247,94350039
36687247,48633301
36687247,30348744
36687247,64910482
36687247,74627016
36687247,76641981
36687247,93138457
36687247,50947142
36687247,74003290
36687247,83764718
36687247,58577036
36687247,67169062
36687247,94145021
36687247,23434538
36687247,24224830
36687247,49010598
36687247,63356631
36687247,97836203
36687247,90953320
36687247,63180841
36687247,51447164
36687247,98558751
36687247,99937842
36687247,62560742
36687247,29071332
36687247,24943456
36687247,50091196
36687247,84664085
36687247,50588353
36687247,50750868
11234702,293542
11234702,66733743
11234702,64898834
11234702,1315120
11234702,94350039
11234702,48633301
11234702,30348744
11234702,64910482
11234702,74627016
11234702,76641981
11234702,93138457
11234702,50947142
11234702,74003290
11234702,83764718
11234702,58577036
11234702,67169062
11234702,94145021
11234702,23434538
11234702,24224830
11234702,49010598
11234702,63356631
11234702,97836203
11234702,90953320
11234702,63180841
11234702,51447164
11234702,98558751
11234702,99937842
11234702,62560742
11234702,29071332
11234702,24943456
11234702,50091196
11234702,84664085
11234702,50588353
11234702,50750868
293542,66733743
293542,64898834
293542,1315120
293542,94350039
293542,48633301
293542,30348744
293542,64910482
293542,74627016
293542,76641981
293542,93138457
293542,50947142
293542,74003290
293542,83764718
293542,58577036
293542,67169062
293542,94145021
293542,23434538
293542,24224830
293542,49010598
293542,63356631
293542,97836203
293542,90953320
293542,63180841
293542,51447164
293542,98558751
293542,99937842
293542,62560742
293542,29071332
293542,24943456
293542,50091196
293542,84664085
293542,50588353
293542,50750868
66733743,64898834
66733743,1315120
66733743,94350039
66733743,48633301
66733743,30348744
66733743,64910482
66733743,74627016
66733743,76641981
66733743,93138457
66733743,50947142
66733743,74003290
66733743,83764718
66733743,58577036
66733743,67169062
66733743,94145021
66733743,23434538
66733743,24224830
66733743,49010598
66733743,63356631
66733743,97836203
66733743,90953320
66733743,63180841
66733743,51447164
66733743,98558751
66733743,99937842
66733743,62560742
